Date,BTC_usd,BTC_Volume
2019-07-04,11972.71875,25920294033
2019-07-05,11203.10254,23838480210
2019-07-06,10982.54395,21092024306
2019-07-07,11217.61621,19369044277
2019-07-08,11446.59668,23482551458
2019-07-09,12284.32617,28167921523
2019-07-10,12571.53711,33627574244
2019-07-11,12139.71387,28595327690
2019-07-12,11354.29981,23534692797
2019-07-13,11813.12695,21042616384
2019-07-14,11381.02051,22486000001
2019-07-15,10257.83887,25384047207
2019-07-16,10896.65332,24151199070
2019-07-17,9471.213867,24569921549
2019-07-18,9698.50293,25187024648
2019-07-19,10653.95606,20727426310
2019-07-20,10525.81934,20206615155
2019-07-21,10777.5293,17130580467
2019-07-22,10596.94824,16334414913
2019-07-23,10346.74805,17851916995
2019-07-24,9887.730469,17398734322
2019-07-25,9809.09668,15821952090
2019-07-26,9913.126953,14495714483
2019-07-27,9871.165039,16817809536
2019-07-28,9491.626953,13738687093
2019-07-29,9548.178711,13791445323
2019-07-30,9522.329102,13829811132
2019-07-31,9604.050781,16631520648
2019-08-01,10077.44238,17165337858
2019-08-02,10402.04297,17489094082
2019-08-03,10519.27832,15352685061
2019-08-04,10821.63281,16530894787
2019-08-05,10960.73535,23875988832
2019-08-06,11811.54492,23635107660
2019-08-07,11476.19336,22194988641
2019-08-08,11954.04004,19481591730
2019-08-09,11953.46973,18339989960
2019-08-10,11861.55664,18125355447
2019-08-11,11349.74023,15774371518
2019-08-12,11528.18945,13647198229
2019-08-13,11385.05273,16681503537
2019-08-14,10889.48731,19990838300
2019-08-15,10038.42188,22899115082
2019-08-16,10319.41992,20228207096
2019-08-17,10358.72266,13778035685
2019-08-18,10233.00586,12999813869
2019-08-19,10350.2832,16038264603
2019-08-20,10916.34668,15053082175
2019-08-21,10764.57227,19473084768
2019-08-22,10142.52148,17097508856
2019-08-23,10136.30957,15627023886
2019-08-24,10407.64453,15451030650
2019-08-25,10160.73731,14153856610
2019-08-26,10126.29981,18438654080
2019-08-27,10372.82617,14762609503
2019-08-28,10203.42676,17603790323
2019-08-29,9756.786133,17045878501
2019-08-30,9514.844727,13595263986
2019-08-31,9597.539063,11454806419
2019-09-01,9630.592773,11445355859
2019-09-02,9757.473633,17248102294
2019-09-03,10345.72559,19384917989
2019-09-04,10621.18066,16742664769
2019-09-05,10588.18359,14551239508
2019-09-06,10578.19824,19536574783
2019-09-07,10353.93164,15307366476
2019-09-08,10518.11426,13670567493
2019-09-09,10443.22852,17595943368
2019-09-10,10336.4082,14906809639
2019-09-11,10123.03516,15428063426
2019-09-12,10176.81934,15323563925
2019-09-13,10415.36231,14109864675
2019-09-14,10345.40332,13468713124
2019-09-15,10356.46582,12043433567
2019-09-16,10347.22266,15160167779
2019-09-17,10281.51367,15304603363
2019-09-18,10247.7959,16169268880
2019-09-19,10200.49609,19937691247
2019-09-20,10266.31836,14734189639
2019-09-21,10183.64844,13425266806
2019-09-22,10024.11523,13199651698
2019-09-23,10067.96289,15144925408
2019-09-24,9729.321289,25002886689
2019-09-25,8603.428711,21744728353
2019-09-26,8487.669922,19258205289
2019-09-27,8113.101074,16408941156
2019-09-28,8251.273438,14141152736
2019-09-29,8246.037109,13034629109
2019-09-30,8104.226563,17115474183
2019-10-01,8299.720703,15305343413
2019-10-02,8344.212891,13125712443
2019-10-03,8390.774414,13668823409
2019-10-04,8259.494141,13139456229
2019-10-05,8210.149414,12200497197
2019-10-06,8149.876953,13160830305
2019-10-07,7989.120605,18009742607
2019-10-08,8246.849609,15592264032
2019-10-09,8229.84082,19384942333
2019-10-10,8585.280273,17618660671
2019-10-11,8585.262695,19604381101
2019-10-12,8315.665039,14532641605
2019-10-13,8336.902344,13808286059
2019-10-14,8320.832031,15151387859
2019-10-15,8373.458008,15220412632
2019-10-16,8204.674805,16071646996
2019-10-17,8047.8125,14313052244
2019-10-18,8100.933594,15651592610
2019-10-19,7973.803711,13797825640
2019-10-20,7997.807129,15504249442
2019-10-21,8225.115234,15868748866
2019-10-22,8243.402344,16803377857
2019-10-23,8076.228516,21942878958
2019-10-24,7509.728027,16268708849
2019-10-25,7490.703125,28705065488
2019-10-26,8667.577148,44496255609
2019-10-27,9241.707031,32593129501
2019-10-28,9565.101563,30948255332
2019-10-29,9248.44043,28426779937
2019-10-30,9422.462891,27706531577
2019-10-31,9202.458008,26583653947
2019-11-01,9193.992188,24324691031
2019-11-02,9259.783203,21242676385
2019-11-03,9324.787109,21132220847
2019-11-04,9235.607422,26170255634
2019-11-05,9413.004883,26198609048
2019-11-06,9340.864258,23133895765
2019-11-07,9352.393555,22700383839
2019-11-08,9265.368164,24333037836
2019-11-09,8809.46875,17578630606
2019-11-10,8812.489258,20587919881
2019-11-11,9056.917969,20265510765
2019-11-12,8759.751953,20309769107
2019-11-13,8812.033203,17545755405
2019-11-14,8811.936523,19084739975
2019-11-15,8705.708008,21796856471
2019-11-16,8491.166016,16495389808
2019-11-17,8549.470703,18668638897
2019-11-18,8573.980469,21579470673
2019-11-19,8305.134766,21083613816
2019-11-20,8203.613281,20764300437
2019-11-21,8023.644531,22514243371
2019-11-22,7643.569336,34242315785
2019-11-23,7296.164551,21008924418
2019-11-24,7398.633789,30433517289
2019-11-25,7039.977051,42685231262
2019-11-26,7145.15918,21129505542
2019-11-27,7220.880859,23991412764
2019-11-28,7536.820313,19050116751
2019-11-29,7466.727051,19709695456
2019-11-30,7764.057129,17158194786
2019-12-01,7571.616211,18720708479
2019-12-02,7424.036133,17082040706
2019-12-03,7323.975586,14797485769
2019-12-04,7320.125,21664240918
2019-12-05,7253.241699,18816085231
2019-12-06,7450.561523,18104466307
2019-12-07,7547.265625,15453520564
2019-12-08,7551.338867,15409908086
2019-12-09,7561.79541,17872021272
2019-12-10,7397.134277,18249031195
2019-12-11,7277.197754,16350490689
2019-12-12,7216.73877,18927080224
2019-12-13,7244.662109,17125736940
2019-12-14,7268.902832,17137029730
2019-12-15,7124.239746,16881129804
2019-12-16,7153.663086,20213265950
2019-12-17,6931.31543,22363804217
2019-12-18,6647.698242,31836522778
2019-12-19,7277.59082,25904604416
2019-12-20,7208.636719,22633815180
2019-12-21,7220.59375,19312552168
2019-12-22,7191.188477,23134537956
2019-12-23,7508.902344,27831788041
2019-12-24,7354.393066,22991622105
2019-12-25,7325.755859,21559505149
2019-12-26,7274.799316,22787010034
2019-12-27,7238.141113,22777360996
2019-12-28,7289.03125,21365673026
2019-12-29,7317.647461,22445257702
2019-12-30,7420.272949,22874131672
2019-12-31,7294.438965,21167946112
2020-01-01,7194.89209,18565664997
2020-01-02,7202.55127,20802083465
2020-01-03,6984.428711,28111481032
2020-01-04,7345.375488,18444271275
2020-01-05,7410.45166,19725074095
2020-01-06,7410.452148,23276261598
2020-01-07,7768.682129,28767291327
2020-01-08,8161.935547,31672559265
2020-01-09,8082.295898,24045990466
2020-01-10,7878.307617,28714583844
2020-01-11,8162.190918,25521165085
2020-01-12,8033.261719,22903438381
2020-01-13,8189.771973,22482910688
2020-01-14,8140.933105,44841784107
2020-01-15,8825.34375,40102834650
2020-01-16,8812.481445,31313981931
2020-01-17,8725.209961,36372139320
2020-01-18,8927.211914,32337772627
2020-01-19,8941.445313,34217320471
2020-01-20,8704.631836,26422375678
2020-01-21,8658.991211,24097418512
2020-01-22,8744.210938,22600204051
2020-01-23,8680.650391,25770680779
2020-01-24,8405.567383,24397913026
2020-01-25,8440.119141,19647331549
2020-01-26,8364.410156,22177678796
2020-01-27,8597.308594,28647338393
2020-01-28,8912.524414,34398744403
2020-01-29,9357.470703,30682598115
2020-01-30,9316.016602,32378792851
2020-01-31,9508.313477,29432489719
2020-02-01,9346.357422,25922656496
2020-02-02,9389.820313,30835736946
2020-02-03,9344.683594,30934096509
2020-02-04,9292.841797,29893183716
2020-02-05,9183.416016,35222060874
2020-02-06,9617.821289,37628823716
2020-02-07,9726.00293,34522718159
2020-02-08,9793.070313,35172043762
2020-02-09,9863.894531,35807884663
2020-02-10,10115.55957,39386548075
2020-02-11,9855.891602,37648059389
2020-02-12,10202.3877,43444303830
2020-02-13,10323.96094,49356071373
2020-02-14,10211.55078,43338264162
2020-02-15,10313.85645,43865054831
2020-02-16,9889.179688,43374780305
2020-02-17,9936.560547,45998298413
2020-02-18,9691.230469,47271023953
2020-02-19,10143.79883,46992019710
2020-02-20,9629.325195,44925260237
2020-02-21,9611.782227,40930547513
2020-02-22,9687.707031,35838025154
2020-02-23,9663.318359,41185185761
2020-02-24,9921.583008,45080496648
2020-02-25,9651.3125,42515259129
2020-02-26,9338.290039,50420050762
2020-02-27,8825.09375,45470195695
2020-02-28,8788.728516,44605450443
2020-02-29,8671.212891,35792392544
2020-03-01,8599.758789,35349164300
2020-03-02,8563.264648,42857674409
2020-03-03,8865.387695,42386715821
2020-03-04,8788.541992,34746706368
2020-03-05,8760.285156,39698054597
2020-03-06,9078.308594,40826885651
2020-03-07,9121.600586,36216930370
2020-03-08,8908.206055,39973102121
2020-03-09,8111.146484,46936995808
2020-03-10,7922.146973,42213940994
2020-03-11,7910.089844,38682762605
2020-03-12,7913.616211,53980357243
2020-03-13,5017.831055,74156772075
2020-03-14,5573.077637,36154506008
2020-03-15,5201.066895,33997889639
2020-03-16,5385.229492,45368026430
2020-03-17,5002.578125,38622642935
2020-03-18,5227.11377,37878801016
2020-03-19,5245.416504,51000731797
2020-03-20,6191.653809,54442976103
2020-03-21,6206.521484,42494390880
2020-03-22,6185.558105,40099664740
2020-03-23,5831.374512,46491916000
2020-03-24,6436.642578,48221910672
2020-03-25,6738.716797,44590107888
2020-03-26,6675.170898,35319797642
2020-03-27,6719.38916,34585598367
2020-03-28,6467.253906,34885225901
2020-03-29,6245.624512,28373690931
2020-03-30,5925.538574,37101651525
2020-03-31,6430.606445,32786468812
2020-04-01,6437.319336,40346426266
2020-04-02,6606.776367,47660646124
2020-04-03,6797.396484,38976504903
2020-04-04,6738.382813,33185988584
2020-04-05,6862.537598,29510409856
2020-04-06,6788.049805,46896904615
2020-04-07,7273.644043,44243482668
2020-04-08,7179.283203,37563249549
2020-04-09,7337.966309,34815139178
2020-04-10,7303.81543,43622840992
2020-04-11,6867.44043,31222085946
2020-04-12,6858.067871,35759567632
2020-04-13,6965.616699,38619308647
2020-04-14,6843.281738,34110434052
2020-04-15,6845.561523,32288311031
2020-04-16,6640.454102,46783242377
2020-04-17,7116.552734,32513423567
2020-04-18,7092.291504,32447188386
2020-04-19,7260.922363,31311210215
2020-04-20,7186.873535,37747113936
2020-04-21,6879.78418,32589741511
2020-04-22,6879.44043,33249153866
2020-04-23,7121.306152,43500782316
2020-04-24,7434.181641,34636526286
2020-04-25,7550.48291,32941541447
2020-04-26,7570.13916,33070154491
2020-04-27,7679.418945,36162144725
2020-04-28,7796.970215,33187959921
2020-04-29,7806.712402,60201052203
2020-04-30,8797.669922,66964629541
2020-05-01,8672.782227,44068389997
2020-05-02,8869.057617,40134388683
2020-05-03,8983.614258,47101785174
2020-05-04,8895.745117,45718796276
2020-05-05,8912.832031,43148462663
2020-05-06,9007.441406,49371886931
2020-05-07,9261.895508,61112700562
2020-05-08,9936.162109,51780748042
2020-05-09,9840.90625,46566121841
2020-05-10,9591.168945,63325279337
2020-05-11,8755.535156,57119858802
2020-05-12,8610.385742,42142717533
2020-05-13,8805.387695,45558144023
2020-05-14,9271.329102,56426907637
2020-05-15,9734.291016,48158802327
2020-05-16,9333.240234,36164766408
2020-05-17,9374.929688,40084250663
2020-05-18,9675.695313,41827139896
2020-05-19,9727.063477,39254288955
2020-05-20,9725.329102,36546239703
2020-05-21,9522.740234,39326160532
2020-05-22,9080.334961,29810773699
2020-05-23,9185.0625,27727866812
2020-05-24,9212.283203,32518803300
2020-05-25,8786.107422,31288157264
2020-05-26,8909.585938,29584186947
2020-05-27,8837.380859,32740536902
2020-05-28,9184.945313,34367073114
2020-05-29,9528.355469,32896642044
2020-05-30,9438.914063,32722975141
2020-05-31,9700.105469,27773290299
2020-06-01,9463.605469,35198901068
2020-06-02,10162.97363,39137252109
2020-06-03,9533.760742,25007459262
2020-06-04,9655.854492,25921805072
2020-06-05,9800.21582,23509628646
2020-06-06,9664.904297,20438419222
2020-06-07,9653.00293,25015250846
2020-06-08,9760.063477,21486346312
2020-06-09,9774.360352,23717842783
2020-06-10,9794.119141,25706567601
2020-06-11,9870.078125,30247143440
2020-06-12,9320.69043,22610564515
2020-06-13,9480.735352,17564322315
2020-06-14,9477.553711,18991732746
2020-06-15,9386.035156,26699704768
2020-06-16,9454.266602,21565537209
2020-06-17,9533.78418,20177709879
2020-06-18,9481.567383,17770083003
2020-06-19,9410.293945,19632223107
2020-06-20,9290.959961,17130541557
2020-06-21,9330.926758,15324301169
2020-06-22,9300.915039,21104009514
2020-06-23,9644.076172,17006433272
2020-06-24,9632.149414,18961716076
2020-06-25,9314.126953,18616048626
2020-06-26,9260.995117,18341465837
2020-06-27,9167.824219,17273093144
2020-06-28,9048.460938,14560870760
2020-06-29,9140.029297,16460547078
2020-06-30,9185.581055,15735797744
2020-07-01,9145.985352,15971550355
2020-07-02,9231.139648,16338916796
2020-07-03,9124.842773,13078970999
2020-07-04,9084.233398,12290528515
2020-07-05,9126.09082,12903406143
2020-07-06,9072.849609,17889263252
2020-07-07,9349.161133,13839652595
2020-07-08,9253.020508,19702359883
2020-07-09,9427.994141,18000702524
2020-07-10,9273.357422,16860035605
2020-07-11,9277.511719,13249910444
2020-07-12,9241.054688,14452361907
2020-07-13,9277.205078,17519821266
2020-07-14,9238.703125,18085038362
2020-07-15,9241.897461,15844731575
2020-07-16,9191.980469,15713967523
2020-07-17,9131.8125,13944570749
2020-07-18,9151.183594,12252601475
2020-07-19,9158.005859,12939002784
2020-07-20,9187.220703,13755604146
2020-07-21,9162.514648,18069581956
2020-07-22,9375.080078,16532254884
2020-07-23,9527.141602,18146399002
2020-07-24,9585.514648,16552768325
2020-07-25,9539.485352,16610070933
2020-07-26,9680.234375,20507998997
2020-07-27,9905.217773,35359749590
2020-07-28,11017.46387,28766551142
2020-07-29,10912.95313,24617249715
2020-07-30,11099.83301,22857247901
2020-07-31,11110.21094,23160469766
2020-08-01,11322.57031,26075670303
2020-08-02,11758.76465,27410067336
2020-08-03,11043.76856,20271713443
2020-08-04,11246.20313,21250197042
2020-08-05,11203.82324,24411254471
2020-08-06,11749.87109,23400740340
2020-08-07,11778.89453,23132312867
2020-08-08,11604.55371,17572057837
2020-08-09,11737.3252,17489608833
2020-08-10,11662.25684,26114112569
2020-08-11,11881.64746,27039782640
2020-08-12,11404.59668,25064548486
2020-08-13,11588.40527,27522199497
2020-08-14,11772.65918,24237958589
2020-08-15,11768.69727,23354924400
2020-08-16,11866.68555,20583375490
2020-08-17,11895.6582,28227687027
2020-08-18,12251.89551,26043227672
2020-08-19,11990.88477,24502851117
2020-08-20,11761.5,20175242945
2020-08-21,11878.02637,23762425999
2020-08-22,11585.47754,20224191306
2020-08-23,11679.69629,18482062658
2020-08-24,11663.68945,20681511755
2020-08-25,11773.58887,26301509932
2020-08-26,11366.89453,22466660958
2020-08-27,11485.6084,23240415076
2020-08-28,11325.2959,19807127588
2020-08-29,11541.05469,17485597759
2020-08-30,11508.71387,19760127945
2020-08-31,11713.30664,22285928250
2020-09-01,11679.31641,27311555343
2020-09-02,11964.82324,28037405299
2020-09-03,11407.19141,31927261555
2020-09-04,10230.36523,29965130374
2020-09-05,10512.53027,44916565292
2020-09-06,10167.2168,37071460174
2020-09-07,10280.99805,33703098409
2020-09-08,10369.30664,33430927462
2020-09-09,10134.15137,24128292755
2020-09-10,10242.33008,54406443211
2020-09-11,10369.02832,45201121775
2020-09-12,10409.86133,36750077324
2020-09-13,10452.39941,36506852789
2020-09-14,10328.73438,35453581940
2020-09-15,10677.75488,32509451925
2020-09-16,10797.76172,30769986455
2020-09-17,10973.25195,38151810523
2020-09-18,10951.82031,26341903912
2020-09-19,10933.75293,22764204008
2020-09-20,11095.87012,24699523788
2020-09-21,10934.92578,28884999244
2020-09-22,10459.62402,23621787804
2020-09-23,10535.49219,23788661867
2020-09-24,10248.78613,47144380902
2020-09-25,10761.10938,39348590957
2020-09-26,10695.5752,46852525493
2020-09-27,10746.89258,53745972818
2020-09-28,10776.61328,47762394731
2020-09-29,10709.65039,46582396602
2020-09-30,10843.87109,44171073700
2020-10-01,10795.25488,40023134100
2020-10-02,10619.82129,48661453918
2020-10-03,10575.10059,44660271563
2020-10-04,10550.44043,71251776995
2020-10-05,10676.5293,47537578009
2020-10-06,10796.30664,42623695307
2020-10-07,10603.35547,37799458436
2020-10-08,10669.37109,63314794397
2020-10-09,10927.91309,22799117613
2020-10-10,11059.14258,22877978588
2020-10-11,11296.08203,19968627060
2020-10-12,11392.63574,26163972642
2020-10-13,11548.71973,24241420251
2020-10-14,11429.04785,24103426719
2020-10-15,11426.60254,24487233058
2020-10-16,11502.82813,25635480772
2020-10-17,11322.12305,19130430174
2020-10-18,11355.98242,18283314340
2020-10-19,11495.03809,23860769928
2020-10-20,11745.97461,30915821592
2020-10-21,11913.07715,43414712626
2020-10-22,12801.63574,34729759598
2020-10-23,12971.54883,28974975003
2020-10-24,12931.57422,24542317940
2020-10-25,13108.06348,24406920575
2020-10-26,13031.20117,29461458313
2020-10-27,13075.24219,33749878156
2020-10-28,13654.21484,35867318895
2020-10-29,13271.29883,56499499598
2020-10-30,13437.87402,30581485201
2020-10-31,13546.53223,30306464719
2020-11-01,13780.99512,24453857900
2020-11-02,13737.03223,30771455468
2020-11-03,13550.45117,29869951617
2020-11-04,13950.48828,35116364962
2020-11-05,14133.7334,40856321439
2020-11-06,15579.72949,39837841971
2020-11-07,15565.88086,35024953706
2020-11-08,14833.75391,26632075029
2020-11-09,15479.5957,34149115566
2020-11-10,15332.35059,25574938143
2020-11-11,15290.90918,29772374934
2020-11-12,15701.29883,34175758344
2020-11-13,16276.44043,31599492172
2020-11-14,16317.80859,27481710135
2020-11-15,16068.13965,23653867583
2020-11-16,15955.57715,31526766675
2020-11-17,16685.69141,39006849170
2020-11-18,17645.19141,49064800278
2020-11-19,17803.86133,36985055355
2020-11-20,17817.08398,36992873940
2020-11-21,18621.31641,39650210707
2020-11-22,18642.23242,41280434226
2020-11-23,18370.01758,42741112308
2020-11-24,18365.01563,51469565009
2020-11-25,19104.41016,43710357371
2020-11-26,18729.83984,61396835737
2020-11-27,17153.91406,38886494645
2020-11-28,17112.93359,32601040734
2020-11-29,17719.63477,31133957704
2020-11-30,18178.32227,47728480399
2020-12-01,19633.76953,49633658712
2020-12-02,18801.74414,37387697139
2020-12-03,19205.92578,31930317405
2020-12-04,19446.9668,33872388058
2020-12-05,18698.38477,27242455064
2020-12-06,19154.17969,25293775714
2020-12-07,19343.12891,26896357742
2020-12-08,19191.5293,31692288756
2020-12-09,18320.88477,34420373071
2020-12-10,18553.29883,25547132265
2020-12-11,18263.92969,27919640985
2020-12-12,18051.32031,21752580802
2020-12-13,18806.76563,25450468637
2020-12-14,19144.49219,22473997681
2020-12-15,19246.91992,26741982541
2020-12-16,19418.81836,44409011479
2020-12-17,21308.35156,71378606374
2020-12-18,22806.79688,40387896275
2020-12-19,23132.86523,38487546580
2020-12-20,23861.76563,37844228422
2020-12-21,23474.45508,45852713981
2020-12-22,22794.03906,44171632681
2020-12-23,23781.97461,51146161904
2020-12-24,23240.20313,41080759713
2020-12-25,23733.57031,42068395846
2020-12-26,24677.01563,48332647295
2020-12-27,26439.37305,66479895605
2020-12-28,26280.82227,49056742893
2020-12-29,27081.81055,45265946774
2020-12-30,27360.08984,51287442704
2020-12-31,28841.57422,46754964848
2021-01-01,28994.00977,40730301359
2021-01-02,29376.45508,67865420765
2021-01-03,32129.4082,78665235202
2021-01-04,32810.94922,81163475344
2021-01-05,31977.04102,67547324782
2021-01-06,34013.61328,75289433811
2021-01-07,36833.875,84762141031
2021-01-08,39381.76563,88107519480
2021-01-09,40788.64063,61984162837
2021-01-10,40254.21875,79980747690
2021-01-11,38346.53125,1.23E+11
2021-01-12,35516.35938,74773277909
2021-01-13,33915.12109,69364315979
2021-01-14,37325.10938,63615990033
2021-01-15,39156.70703,67760757881
2021-01-16,36821.64844,57706187875
2021-01-17,36163.64844,52359854336
2021-01-18,35792.23828,49511702429
2021-01-19,36642.23438,57244195486
2021-01-20,36050.11328,66834573161
2021-01-21,35549.39844,75643067688
2021-01-22,30817.625,77207272511
2021-01-23,32985.75781,48354737975
2021-01-24,32064.37695,48643830599
2021-01-25,32285.79883,59897054838
2021-01-26,32358.61328,60255421470
2021-01-27,32564.0293,62576762015
2021-01-28,30441.04102,76517157706
2021-01-29,34318.67188,1.18E+11
2021-01-30,34295.93359,65141828798
2021-01-31,34270.87891,52754542671
2021-02-01,33114.57813,61400400660
2021-02-02,33533.19922,63088585433
2021-02-03,35510.82031,61166818159
2021-02-04,37475.10547,68838074392
2021-02-05,36931.54688,58598066402
2021-02-06,38138.38672,71326033653
2021-02-07,39250.19141,65500641143
2021-02-08,38886.82813,1.01E+11
2021-02-09,46184.99219,91809846886
2021-02-10,46469.76172,87301089896
2021-02-11,44898.71094,81388911810
2021-02-12,47877.03516,76555041196
2021-02-13,47491.20313,70250456155
2021-02-14,47114.50781,71248675228
2021-02-15,48696.53516,77069903166
2021-02-16,47944.45703,77049582886
2021-02-17,49207.27734,80820545404
2021-02-18,52140.97266,52054723579
2021-02-19,51675.98047,63495496918
2021-02-20,55887.33594,68145460026
2021-02-21,56068.56641,51897585191
2021-02-22,57532.73828,92052420332
2021-02-23,54204.92969,1.06E+11
2021-02-24,48835.08594,63695521388
2021-02-25,49709.08203,54506565949
2021-02-26,47180.46484,3.51E+11
2021-02-27,46344.77344,45910946382
2021-02-28,46194.01563,53443887451
2021-03-01,45159.50391,53891300112
2021-03-02,49612.10547,47530897720
2021-03-03,48415.81641,53220811975
2021-03-04,50522.30469,52343816680
2021-03-05,48527.03125,48625928883
2021-03-06,48899.23047,34363564661
2021-03-07,48918.67969,43137459378
2021-03-08,51174.11719,48597428048
2021-03-09,52272.96875,50912227385
2021-03-10,54824.01172,57295577614
2021-03-11,55963.17969,56772343595
2021-03-12,57821.21875,55689944702
2021-03-13,57343.37109,60669829814
2021-03-14,61221.13281,43901225564
2021-03-15,59267.42969,66419369890
2021-03-16,55840.78516,59749798599
2021-03-17,56825.82813,60258313191
2021-03-18,58893.07813,55746041000
2021-03-19,57850.44141,49063873786
2021-03-20,58332.26172,50361731222
2021-03-21,58309.91406,51943414539
2021-03-22,57517.89063,56521454974
2021-03-23,54511.66016,56435023914
2021-03-24,54710.48828,70567223787
2021-03-25,52726.74609,67999812841
2021-03-26,51683.01172,56652197978
2021-03-27,55137.56641,47266542233
2021-03-28,55974.94141,47686580918
2021-03-29,55947.89844,57625587027
2021-03-30,57750.13281,54414116432
2021-03-31,58930.27734,65520826225
2021-04-01,58926.5625,61669163792
2021-04-02,59098.87891,58727860620
2021-04-03,59397.41016,59641344484
2021-04-04,57604.83984,50749662970
2021-04-05,58760.875,60706272115
2021-04-06,59171.93359,66058027988
2021-04-07,58186.50781,75645303584
2021-04-08,56099.91406,53053855641
2021-04-09,58326.5625,46655208546
2021-04-10,58253.77734,58238470525
2021-04-11,59846.23047,46280252580
2021-04-12,60175.94531,51828688519
2021-04-13,59890.01953,69983454362
2021-04-14,63523.75391,77451779687
2021-04-15,63075.19531,60954381579
2021-04-16,63258.50391,84293007468
2021-04-17,61529.92188,66138759198
2021-04-18,60701.88672,97468872758
2021-04-19,56191.58594,65344865159
2021-04-20,55681.79297,67849323955
2021-04-21,56471.12891,54926612466
2021-04-22,53857.10547,74798630778
2021-04-23,51739.80859,86668667320
2021-04-24,51143.22656,49014494781
2021-04-25,50052.83203,46117114240
2021-04-26,49077.79297,58284039825
2021-04-27,54030.30469,49448222757
2021-04-28,55036.63672,48000572955
2021-04-29,54858.08984,46088929780
2021-04-30,53568.66406,52395931985
2021-05-01,57714.66406,42836427360
2021-05-02,57825.86328,38177405335
2021-05-03,56620.27344,51713139031
2021-05-04,57214.17969,68564706967
2021-05-05,53252.16406,69241316747
2021-05-06,57441.30859,69523285106
2021-05-07,56413.95313,68434023376
2021-05-08,57352.76563,65382980634
2021-05-09,58877.39063,65906690347
2021-05-10,58250.87109,71776546298
2021-05-11,55847.24219,61308396325
2021-05-12,56714.53125,75215403907
2021-05-13,49735.43359,96721152926
2021-05-14,49682.98047,55737497453
2021-05-15,49855.49609,59161047474
2021-05-16,46716.63672,64047871555
2021-05-17,46415.89844,74903638450
2021-05-18,43488.05859,56187365084
2021-05-19,42944.97656,1.26E+11
2021-05-20,36753.66797,88281943359
2021-05-21,40596.94922,82051616861
2021-05-22,37371.03125,57377273240
2021-05-23,37531.44922,78469274361
2021-05-24,34700.36328,67359584098
2021-05-25,38795.78125,56211915803
2021-05-26,38392.625,51346735160
2021-05-27,39316.89063,43210968721
2021-05-28,38507.08203,55200191952
2021-05-29,35684.15625,45231013335
2021-05-30,34607.40625,31646080921
2021-05-31,35658.59375,39009847639
2021-06-01,37293.79297,34639423297
2021-06-02,36699.92188,33070867190
2021-06-03,37599.41016,35460750427
2021-06-04,39242.48438,41831090187
2021-06-05,36880.15625,35959473399
2021-06-06,35538.60938,28913440585
2021-06-07,35835.26563,33683936663
2021-06-08,33589.51953,49902050442
2021-06-09,33416.97656,53972919008
2021-06-10,37389.51563,43576032854
2021-06-11,36697.03125,38699736985
2021-06-12,37340.14453,37924228550
2021-06-13,35555.78906,40669112838
2021-06-14,39016.96875,43148914673
2021-06-15,40427.16797,46420149185
2021-06-16,40168.69141,39211635100
2021-06-17,38341.42188,37096670047
2021-06-18,38099.47656,36200887275
2021-06-19,35854.52734,31207279719
2021-06-20,35563.14063,36664034054
2021-06-21,35641.14453,52809038594
2021-06-22,31622.37695,58964353058
2021-06-23,32515.71484,46317108925
2021-06-24,33682.80078,33123368116
2021-06-25,34659.10547,40230904226
2021-06-26,31594.66406,38585385521
2021-06-27,32287.52344,35511640894
2021-06-28,34679.12109,33892523752
2021-06-29,34475.55859,37901460044
2021-06-30,35908.38672,34059036099
2021-07-01,35035.98438,37838957079
2021-07-02,33549.60156,38728974942
2021-07-03,33854.42188,24383958643
2021-07-04,34665.56641,24924307911
2021-07-05,35284.34375,26721554282
2021-07-06,33723.50781,26501259870
2021-07-07,34225.67969,24796027477
2021-07-08,33889.60547,29910396946
2021-07-09,32861.67188,27436021028
2021-07-10,33811.24219,22971873468
2021-07-11,33509.07813,20108729370
2021-07-12,34254.01563,24321499537
2021-07-13,33125.46875,19120856669
2021-07-14,32723.8457,21376531210
2021-07-15,32827.875,21300524237
2021-07-16,31841.55078,23699476918
2021-07-17,31397.30859,18895018942
2021-07-18,31533.88477,18787986667
2021-07-19,31800.01172,20434789545
2021-07-20,30838.28516,23148267245
2021-07-21,29796.28516,28203024559
2021-07-22,32138.87305,19555230518
2021-07-23,32305.95898,22552046192
2021-07-24,33593.73047,21664706865
2021-07-25,34290.29297,20856685287
2021-07-26,35384.03125,51022126212
2021-07-27,37276.03516,35097370560
2021-07-28,39503.1875,38702404695
2021-07-29,39995.45313,27167146027
2021-07-30,40027.48438,33072782960
2021-07-31,42196.30469,25802845343
2021-08-01,41460.84375,26688438115
2021-08-02,39907.26172,25595265436
2021-08-03,39178.40234,26189830450
2021-08-04,38213.33203,25372562724
2021-08-05,39744.51563,35185031017
2021-08-06,40865.86719,38226483046
2021-08-07,42832.79688,40030862141
2021-08-08,44574.4375,36302664750
2021-08-09,43791.92578,38734079049
2021-08-10,46280.84766,33546019517
2021-08-11,45599.70313,34319709073
2021-08-12,45576.87891,33723620826
2021-08-13,44439.69141,31744259539
2021-08-14,47810.6875,31211354442
2021-08-15,47096.66797,30988958446
2021-08-16,47019.96094,32776876610
2021-08-17,45936.45703,33451362600
