Date,nasdaq_composite_index
2023-07-31,14337.90039
2023-08-01,14274.92969
2023-08-02,14132.73047
2023-08-03,13899.75977
2023-08-04,14025.95996
2023-08-07,13972.4502
2023-08-08,13875.4502
2023-08-09,13897.61035
2023-08-10,13818.25
2023-08-11,13633.65039
2023-08-14,13599
2023-08-15,13760.48047
2023-08-16,13593.16992
2023-08-17,13527.29981
2023-08-18,13190.01953
2023-08-21,13347.25977
2023-08-22,13593.9502
2023-08-23,13532.42969
2023-08-24,13834.30957
2023-08-25,13514.37012
2023-08-28,13695.36035
2023-08-29,13687.23047
2023-08-30,13961.76953
2023-08-31,14041.54004
2023-09-01,14129.95996
2023-09-05,13994.54004
2023-09-06,13988.80957
2023-09-07,13675.11035
2023-09-08,13754.70996
2023-09-11,13884.03027
2023-09-12,13858.94043
2023-09-13,13773.66992
2023-09-14,13889.75977
2023-09-15,13889.2002
2023-09-18,13669.95996
2023-09-19,13649.44043
2023-09-20,13710.25977
2023-09-21,13328.05957
2023-09-22,13287.16992
2023-09-25,13172.54004
2023-09-26,13180.95996
2023-09-27,13115.36035
2023-09-28,13043.37012
2023-09-29,13337.70996
2023-10-02,13217.98047
2023-10-03,13229.67969
2023-10-04,13092.91992
2023-10-05,13228.12012
2023-10-06,13127.67969
2023-10-09,13326.21973
2023-10-10,13505.80957
2023-10-11,13619.20996
2023-10-12,13672.46973
2023-10-13,13613.58984
2023-10-16,13453.80957
2023-10-17,13419.87012
2023-10-18,13439.67969
2023-10-19,13354.79981
2023-10-20,13157.76953
2023-10-23,12930.84961
2023-10-24,13084.99023
2023-10-25,13039.86035
2023-10-26,12768.96973
2023-10-27,12718.69043
2023-10-30,12750.46973
2023-10-31,12786.62012
2023-11-01,12887.05957
2023-11-02,13230.49023
2023-11-03,13362.84961
2023-11-06,13514.08008
2023-11-07,13555.79004
2023-11-08,13660.21973
2023-11-09,13693.7002
2023-11-10,13571.19043
2023-11-13,13745.95996
2023-11-14,14015.37012
2023-11-15,14147.26953
2023-11-16,14066.87988
2023-11-17,14101.44043
2023-11-20,14134.75
2023-11-21,14217.23047
2023-11-22,14283.82031
2023-11-24,14238.04004
2023-11-27,14239.30957
2023-11-28,14224.62988
2023-11-29,14367.11035
2023-11-30,14265.04981
2023-12-01,14181.34961
2023-12-04,14168.66016
2023-12-05,14126.40039
2023-12-06,14325.62012
2023-12-07,14230.42969
2023-12-08,14279.45996
2023-12-11,14340.12988
2023-12-12,14423.00977
2023-12-13,14555.67969
2023-12-14,14798.71973
2023-12-15,14797.45996
2023-12-18,14814.01953
2023-12-19,14923.01953
2023-12-20,14973.36035
2023-12-21,14923.13965
2023-12-22,15006.17969
2023-12-26,15028.69043
2023-12-27,15089.66016
2023-12-28,15142.08984
2023-12-29,15099.2002
2024-01-02,14873.7002
2024-01-03,14641.46973
2024-01-04,14532.23047
2024-01-05,14500.11035
2024-01-08,14564.46973
2024-01-09,14744.12988
2024-01-10,14877.7002
2024-01-11,15020.9502
2024-01-12,15001.00977
2024-01-16,14908.25977
2024-01-17,14814.76953
2024-01-18,14994.51953
2024-01-19,15122.37988
2024-01-22,15393.04981
2024-01-23,15391.41016
2024-01-24,15560.61035
2024-01-25,15555.62012
2024-01-26,15474.84961
2024-01-29,15470.66016
2024-01-30,15604.08008
2024-01-31,15324.19043
2024-02-01,15254.01953
2024-02-02,15403.16016
2024-02-05,15613.99023
2024-02-06,15638.19043
2024-02-07,15690.34961
2024-02-08,15762.23047
2024-02-09,15842.37988
2024-02-12,15980.62012
2024-02-13,15598.87988
2024-02-14,15781.70996
2024-02-15,15865.29981
2024-02-16,15910.42969
