Date,Litecoin_usd
2021-05-20,186.866272
2021-05-21,210.935974
2021-05-22,180.538742
2021-05-23,169.684509
2021-05-24,142.802643
2021-05-25,185.037491
2021-05-26,183.976318
2021-05-27,199.235184
2021-05-28,193.99054
2021-05-29,177.37822
2021-05-30,163.801666
2021-05-31,170.668884
2021-06-01,188.117554
2021-06-02,183.002991
2021-06-03,187.41008
2021-06-04,193.549042
2021-06-05,178.706223
2021-06-06,173.146652
2021-06-07,176.539307
2021-06-08,162.048981
2021-06-09,160.891312
2021-06-10,172.478577
2021-06-11,168.243973
2021-06-12,162.977036
2021-06-13,161.98259
2021-06-14,170.854401
2021-06-15,178.633728
2021-06-16,175.329391
2021-06-17,166.603317
2021-06-18,167.234039
2021-06-19,156.554199
2021-06-20,153.01445
2021-06-21,154.971985
2021-06-22,124.595276
2021-06-23,119.675308
2021-06-24,129.060806
2021-06-25,134.596222
2021-06-26,125.393433
2021-06-27,126.893791
2021-06-28,132.592697
2021-06-29,137.613098
2021-06-30,144.050446
2021-07-01,144.136642
2021-07-02,137.299271
2021-07-03,136.930588
2021-07-04,140.317993
2021-07-05,144.849335
2021-07-06,137.951675
2021-07-07,138.960159
2021-07-08,137.518265
2021-07-09,132.17012
2021-07-10,134.651337
2021-07-11,133.981262
2021-07-12,134.291245
2021-07-13,133.483734
2021-07-14,131.399017
2021-07-15,131.132385
2021-07-16,125.628967
2021-07-17,120.943443
2021-07-18,120.080811
2021-07-19,119.384407
2021-07-20,113.240372
2021-07-21,107.334213
2021-07-22,117.6325
2021-07-23,120.742012
2021-07-24,124.218475
2021-07-25,126.115936
2021-07-26,127.651413
2021-07-27,131.232895
2021-07-28,134.767212
2021-07-29,140.299164
2021-07-30,141.47171
2021-07-31,145.654297
2021-08-01,144.509857
2021-08-02,140.542435
2021-08-03,141.468506
2021-08-04,138.486313
2021-08-05,142.627914
2021-08-06,143.548004
2021-08-07,147.898758
2021-08-08,155.958954
2021-08-09,149.818512
2021-08-10,166.467728
2021-08-11,165.408691
2021-08-12,170.879288
2021-08-13,165.51178
2021-08-14,183.382401
2021-08-15,182.938919
2021-08-16,184.776001
2021-08-17,178.152649
2021-08-18,168.673431
2021-08-19,167.043762
2021-08-20,175.432495
2021-08-21,183.651459
2021-08-22,179.90741
2021-08-23,186.132385
2021-08-24,187.304749
2021-08-25,173.709732
2021-08-26,177.890701
2021-08-27,167.987854
2021-08-28,176.12883
2021-08-29,175.527191
2021-08-30,174.630814
2021-08-31,167.504593
2021-09-01,171.465179
2021-09-02,180.95639
2021-09-03,183.434875
2021-09-04,212.964844
2021-09-05,211.973526
2021-09-06,232.101456
2021-09-07,219.524597
2021-09-08,178.075943
2021-09-09,177.909744
2021-09-10,180.448349
2021-09-11,174.308334
2021-09-12,178.684616
2021-09-13,183.242447
2021-09-14,179.553421
2021-09-15,183.046188
2021-09-16,189.029327
2021-09-17,185.398529
2021-09-18,179.832581
2021-09-19,181.248032
2021-09-20,175.752609
2021-09-21,157.212692
2021-09-22,148.241119
2021-09-23,161.493057
2021-09-24,163.891281
2021-09-25,152.227646
2021-09-26,151.185623
2021-09-27,150.863251
2021-09-28,145.220261
2021-09-29,140.672012
2021-09-30,144.85376
2021-10-01,153.293655
2021-10-02,166.21225
2021-10-03,169.168259
2021-10-04,170.602402
2021-10-05,167.539154
2021-10-06,173.89476
2021-10-07,178.683075
2021-10-08,178.613983
2021-10-09,175.839157
2021-10-10,179.779053
2021-10-11,175.109528
2021-10-12,179.447281
2021-10-13,172.65509
2021-10-14,177.544495
2021-10-15,181.000214
2021-10-16,189.498306
2021-10-17,186.029968
2021-10-18,183.801147
2021-10-19,185.623901
2021-10-20,188.867249
2021-10-21,207.328445
2021-10-22,196.945007
2021-10-23,190.988831
2021-10-24,196.461807
2021-10-25,190.570648
2021-10-26,195.364334
2021-10-27,197.551788
2021-10-28,179.328629
2021-10-29,189.909271
2021-10-30,196.424026
2021-10-31,190.443848
2021-11-01,192.045029
2021-11-02,197.625671
2021-11-03,200.718933
2021-11-04,207.283096
2021-11-05,202.951843
2021-11-06,199.298004
2021-11-07,197.897263
2021-11-08,202.302353
2021-11-09,228.876678
2021-11-10,262.158417
2021-11-11,260.891754
2021-11-12,262.605072
2021-11-13,251.19339
2021-11-14,257.9888
2021-11-15,279.240936
2021-11-16,263.305054
2021-11-17,230.643829
2021-11-18,229.753036
2021-11-19,204.151947
2021-11-20,218.118835
2021-11-21,226.940842
2021-11-22,221.718384
2021-11-23,209.313446
2021-11-24,216.362534
2021-11-25,212.233459
2021-11-26,222.91037
2021-11-27,195.557861
2021-11-28,195.414597
2021-11-29,199.590988
2021-11-30,205.733047
2021-12-01,207.636612
2021-12-02,208.895142
2021-12-03,203.568359
2021-12-04,188.348557
2021-12-05,162.957245
2021-12-06,156.511353
2021-12-07,161.783752
2021-12-08,162.042221
2021-12-09,164.959274
2021-12-10,151.75444
2021-12-11,148.741959
2021-12-12,157.925339
2021-12-13,159.354431
2021-12-14,144.622055
2021-12-15,150.611298
2021-12-16,153.510849
2021-12-17,148.980377
2021-12-18,144.264786
2021-12-19,148.71048
2021-12-20,153.260483
2021-12-21,152.505615
2021-12-22,155.033981
2021-12-23,155.53894
2021-12-24,163.552475
2021-12-25,161.490829
2021-12-26,157.773712
2021-12-27,155.884995
2021-12-28,155.982071
2021-12-29,145.936813
2021-12-30,145.585709
2021-12-31,148.209534
2022-01-01,146.536865
2022-01-02,150.685303
2022-01-03,151.263397
2022-01-04,148.467773
2022-01-05,146.811295
2022-01-06,136.077316
2022-01-07,136.491867
2022-01-08,131.494843
2022-01-09,130.137344
2022-01-10,131.303879
2022-01-11,126.82605
2022-01-12,131.554688
2022-01-13,141.736862
2022-01-14,136.646927
2022-01-15,144.720245
2022-01-16,147.932266
2022-01-17,146.534836
2022-01-18,151.6539
2022-01-19,141.88826
2022-01-20,136.896774
2022-01-21,130.392288
2022-01-22,114.423241
2022-01-23,108.462196
2022-01-24,112.100815
2022-01-25,109.592476
2022-01-26,108.062302
2022-01-27,107.26136
2022-01-28,106.927483
2022-01-29,109.431198
2022-01-30,110.830025
2022-01-31,108.799171
2022-02-01,109.589439
2022-02-02,115.404503
2022-02-03,108.534653
2022-02-04,110.2911
2022-02-05,120.923294
2022-02-06,121.91935
2022-02-07,127.444656
2022-02-08,137.142395
2022-02-09,133.962173
2022-02-10,140.173904
2022-02-11,135.09285
2022-02-12,126.012909
2022-02-13,126.670776
2022-02-14,126.134789
2022-02-15,124.792793
2022-02-16,131.760529
2022-02-17,128.10466
2022-02-18,116.333084
2022-02-19,115.193977
2022-02-20,115.707825
2022-02-21,110.835167
2022-02-22,103.430824
2022-02-23,107.518753
2022-02-24,105.94165
2022-02-25,104.234917
2022-02-26,109.264053
2022-02-27,108.237144
2022-02-28,103.100426
2022-03-01,113.476082
2022-03-02,112.540298
2022-03-03,110.356354
2022-03-04,111.412834
2022-03-05,101.408401
2022-03-06,104.980621
2022-03-07,101.595879
2022-03-08,98.861572
2022-03-09,100.621696
2022-03-10,106.934196
2022-03-11,102.649483
2022-03-12,104.96476
2022-03-13,105.812271
2022-03-14,102.111214
2022-03-15,105.665863
2022-03-16,106.976494
2022-03-17,111.35096
2022-03-18,110.303444
2022-03-19,112.087914
2022-03-20,116.356514
2022-03-21,114.834305
2022-03-22,116.150185
2022-03-23,122.922516
2022-03-24,122.468063
2022-03-25,126.58252
2022-03-26,124.071068
2022-03-27,124.889275
2022-03-28,129.400635
2022-03-29,127.911484
2022-03-30,130.054733
2022-03-31,131.166367
2022-04-01,123.731697
2022-04-02,124.882378
2022-04-03,124.90181
2022-04-04,128.907089
2022-04-05,124.859909
2022-04-06,123.200035
2022-04-07,112.471046
2022-04-08,114.238045
2022-04-09,110.878258
2022-04-10,112.778358
2022-04-11,111.153145
2022-04-12,102.64373
2022-04-13,104.8246
2022-04-14,110.4795
2022-04-15,107.414223
2022-04-16,111.105934
2022-04-17,114.404831
2022-04-18,109.035522
2022-04-19,111.229103
2022-04-20,113.815033
2022-04-21,111.975327
2022-04-22,106.996887
2022-04-23,105.602066
2022-04-24,105.492462
2022-04-25,104.620399
2022-04-26,104.671066
2022-04-27,98.41317
2022-04-28,100.542412
2022-04-29,103.318619
2022-04-30,100.378754
2022-05-01,96.16787
2022-05-02,99.433716
2022-05-03,100.697548
2022-05-04,99.33873
2022-05-05,106.270821
2022-05-06,96.909279
2022-05-07,96.794212
2022-05-08,94.571548
2022-05-09,93.975418
2022-05-10,77.831169
2022-05-11,80.211548
2022-05-12,66.407776
2022-05-13,64.383049
2022-05-14,67.94561
2022-05-15,68.939713
2022-05-16,71.519737
2022-05-17,67.212189
2022-05-18,72.967667
2022-05-19,66.386711
2022-05-20,72.077171
2022-05-21,68.654564
2022-05-22,69.707268
2022-05-23,71.763947
2022-05-24,69.013824
2022-05-25,70.319221
2022-05-26,68.315109
2022-05-27,63.800579
2022-05-28,61.55788
2022-05-29,63.063595
2022-05-30,63.7458
2022-05-31,69.110268
2022-06-01,68.417023
2022-06-02,62.964443
2022-06-03,64.455803
2022-06-04,62.658833
2022-06-05,63.749756
2022-06-06,63.214748
2022-06-07,64.418068
2022-06-08,63.898411
2022-06-09,61.543854
2022-06-10,60.213543
2022-06-11,56.665623
2022-06-12,52.307575
2022-06-13,48.213318
2022-06-14,43.314003
2022-06-15,46.13348
2022-06-16,50.515755
2022-06-17,44.706158
2022-06-18,47.681702
2022-06-19,47.237988
2022-06-20,54.321991
2022-06-21,52.898785
2022-06-22,53.520718
2022-06-23,52.109196
2022-06-24,55.761623
2022-06-25,55.990242
2022-06-26,58.955406
2022-06-27,56.862957
2022-06-28,55.913891
2022-06-29,52.807201
2022-06-30,53.447411
2022-07-01,53.699032
2022-07-02,51.132595
2022-07-03,50.484867
2022-07-04,50.971882
2022-07-05,52.238739
2022-07-06,49.835804
2022-07-07,50.360191
2022-07-08,52.140446
2022-07-09,51.556355
2022-07-10,54.15984
2022-07-11,52.165337
2022-07-12,48.774891
2022-07-13,47.544437
2022-07-14,49.559036
2022-07-15,51.221443
2022-07-16,51.794743
2022-07-17,55.12352
2022-07-18,55.723267
2022-07-19,58.611267
2022-07-20,57.988674
2022-07-21,57.240597
2022-07-22,58.100525
2022-07-23,56.163647
2022-07-24,56.427811
2022-07-25,58.483295
2022-07-26,54.3536
2022-07-27,53.798828
2022-07-28,58.953762
2022-07-29,63.464642
2022-07-30,60.917049
2022-07-31,60.444057
2022-08-01,59.915623
2022-08-02,59.530258
2022-08-03,58.239834
2022-08-04,57.805233
2022-08-05,59.839481
2022-08-06,62.408161
2022-08-07,60.920589
2022-08-08,61.104336
2022-08-09,62.59898
2022-08-10,59.259869
2022-08-11,61.606346
2022-08-12,61.904186
2022-08-13,62.934349
2022-08-14,63.759975
2022-08-15,63.305836
2022-08-16,60.807072
2022-08-17,61.337975
2022-08-18,60.3904
2022-08-19,60.041904
2022-08-20,54.024258
2022-08-21,54.180012
2022-08-22,55.49744
2022-08-23,57.246269
2022-08-24,57.077991
2022-08-25,56.475605
2022-08-26,56.782242
2022-08-27,52.758629
2022-08-28,53.047722
2022-08-29,53.610783
2022-08-30,55.775101
2022-08-31,53.057659
2022-09-01,53.858364
2022-09-02,57.524899
2022-09-03,61.037678
2022-09-04,60.142941
2022-09-05,60.901596
2022-09-06,60.413952
2022-09-07,54.302589
2022-09-08,57.413059
2022-09-09,58.001518
2022-09-10,61.22506
2022-09-11,63.427025
2022-09-12,62.246159
2022-09-13,61.360821
2022-09-14,59.061371
2022-09-15,60.149971
2022-09-16,56.355476
2022-09-17,55.855606
2022-09-18,57.812195
2022-09-19,52.832516
2022-09-20,52.884251
2022-09-21,52.356251
2022-09-22,51.233234
2022-09-23,53.511887
2022-09-24,55.096828
2022-09-25,53.519787
2022-09-26,52.639229
2022-09-27,53.434765
2022-09-28,52.730122
2022-09-29,53.307693
2022-09-30,53.914841
2022-10-01,53.403042
2022-10-02,52.904613
2022-10-03,51.916431
2022-10-04,54.172318
2022-10-05,55.297165
2022-10-06,54.580135
2022-10-07,53.498962
2022-10-08,52.866219
2022-10-09,52.796818
2022-10-10,53.913975
2022-10-11,52.747902
2022-10-12,52.02079
2022-10-13,52.222588
2022-10-14,51.240761
2022-10-15,51.314369
2022-10-16,50.466969
2022-10-17,51.474899
2022-10-18,51.843731
2022-10-19,51.878693
2022-10-20,50.984959
2022-10-21,51.194401
2022-10-22,51.623756
2022-10-23,52.181557
2022-10-24,53.950691
2022-10-25,52.56522
2022-10-26,56.012291
2022-10-27,56.394341
2022-10-28,54.809464
2022-10-29,55.001602
2022-10-30,56.512615
2022-10-31,55.382309
2022-11-01,55.085613
2022-11-02,55.126972
2022-11-03,60.563324
2022-11-04,61.91898
2022-11-05,67.594658
2022-11-06,69.687103
2022-11-07,68.112007
2022-11-08,67.643188
2022-11-09,57.444447
2022-11-10,50.654106
2022-11-11,60.350395
2022-11-12,61.258324
2022-11-13,59.861961
2022-11-14,57.473969
2022-11-15,56.540577
2022-11-16,57.999069
2022-11-17,57.518764
2022-11-18,62.486942
2022-11-19,62.635292
2022-11-20,63.814583
2022-11-21,62.002941
2022-11-22,61.36385
2022-11-23,70.464264
2022-11-24,78.999107
2022-11-25,78.807121
2022-11-26,74.021461
2022-11-27,76.38353
2022-11-28,75.045197
2022-11-29,74.089272
2022-11-30,75.98597
2022-12-01,79.29113
2022-12-02,77.521957
2022-12-03,77.950829
2022-12-04,76.586929
2022-12-05,77.201431
2022-12-06,80.259926
2022-12-07,79.91864
2022-12-08,77.02951
2022-12-09,78.386414
2022-12-10,76.340836
2022-12-11,76.370842
2022-12-12,76.625244
2022-12-13,76.212524
2022-12-14,77.352959
2022-12-15,75.474091
2022-12-16,72.340218
2022-12-17,66.330742
2022-12-18,64.963646
2022-12-19,64.561241
2022-12-20,63.3512
2022-12-21,65.738136
2022-12-22,65.399422
2022-12-23,66.152802
2022-12-24,65.772232
2022-12-25,65.77475
2022-12-26,69.206825
2022-12-27,70.679482
2022-12-28,68.746948
2022-12-29,66.341637
2022-12-30,66.748352
2022-12-31,67.99823
2023-01-01,70.002823
2023-01-02,70.820496
2023-01-03,74.863411
2023-01-04,75.602333
2023-01-05,75.431168
2023-01-06,74.259392
2023-01-07,75.993446
2023-01-08,76.36908
2023-01-09,77.676666
2023-01-10,81.731117
2023-01-11,80.887657
2023-01-12,84.286324
2023-01-13,85.969009
2023-01-14,86.334831
2023-01-15,87.814041
2023-01-16,87.36483
2023-01-17,85.849304
2023-01-18,87.124062
2023-01-19,82.767296
2023-01-20,84.230621
2023-01-21,90.499146
2023-01-22,88.314667
2023-01-23,87.630653
2023-01-24,90.011391
2023-01-25,87.218681
2023-01-26,89.367523
2023-01-27,87.59169
2023-01-28,88.850449
2023-01-29,89.601471
2023-01-30,95.0467
2023-01-31,91.263313
2023-02-01,94.297386
2023-02-02,100.439934
2023-02-03,98.67836
2023-02-04,99.960236
2023-02-05,98.614235
2023-02-06,96.467079
2023-02-07,96.044754
2023-02-08,100.923256
2023-02-09,99.212898
2023-02-10,92.095055
2023-02-11,93.530563
2023-02-12,94.420914
2023-02-13,92.397247
2023-02-14,91.125099
2023-02-15,95.688858
2023-02-16,102.788017
2023-02-17,98.950462
2023-02-18,100.30188
2023-02-19,99.793121
2023-02-20,97.602036
2023-02-21,95.948135
2023-02-22,93.721626
2023-02-23,95.21682
2023-02-24,94.687744
2023-02-25,91.563545
2023-02-26,93.246315
2023-02-27,95.257263
2023-02-28,94.084854
2023-03-01,93.795372
2023-03-02,97.733429
2023-03-03,95.263947
2023-03-04,90.544441
2023-03-05,89.289429
2023-03-06,89.949089
2023-03-07,87.423859
2023-03-08,86.301346
2023-03-09,82.785294
2023-03-10,76.733093
2023-03-11,71.747795
2023-03-12,69.710175
2023-03-13,76.341232
2023-03-14,81.768738
2023-03-15,84.355873
2023-03-16,76.464149
2023-03-17,79.054993
2023-03-18,85.525955
2023-03-19,83.001015
2023-03-20,84.420914
2023-03-21,78.434616
2023-03-22,82.71698
2023-03-23,87.348419
2023-03-24,93.69886
2023-03-25,93.706764
2023-03-26,91.582176
2023-03-27,93.516914
2023-03-28,89.243179
2023-03-29,89.139328
2023-03-30,91.340508
2023-03-31,89.072517
2023-04-01,89.68644
2023-04-02,92.662842
2023-04-03,93.005661
2023-04-04,93.031387
2023-04-05,92.598495
2023-04-06,92.621239
2023-04-07,90.926834
2023-04-08,90.63308
2023-04-09,89.976685
2023-04-10,90.679436
2023-04-11,93.825928
2023-04-12,94.307854
2023-04-13,92.135078
2023-04-14,94.266335
2023-04-15,96.452698
2023-04-16,96.860451
2023-04-17,100.257706
2023-04-18,98.699631
2023-04-19,101.845772
2023-04-20,90.435074
2023-04-21,90.241974
2023-04-22,85.516357
2023-04-23,87.098724
2023-04-24,86.884995
2023-04-25,88.402985
2023-04-26,91.107857
2023-04-27,88.25872
2023-04-28,89.693436
2023-04-29,89.723907
2023-04-30,91.087074
2023-05-01,88.512329
2023-05-02,86.744492
2023-05-03,88.294945
2023-05-04,88.894318
2023-05-05,88.492111
2023-05-06,88.839821
2023-05-07,83.625854
2023-05-08,83.569977
2023-05-09,77.87397
2023-05-10,80.015068
2023-05-11,81.069855
2023-05-12,81.028175
2023-05-13,80.502625
2023-05-14,80.309692
2023-05-15,83.445
2023-05-16,87.064224
2023-05-17,89.867004
2023-05-18,93.88942
2023-05-19,90.532806
2023-05-20,91.711212
2023-05-21,92.377602
2023-05-22,92.277184
2023-05-23,90.948753
2023-05-24,91.636017
2023-05-25,85.984688
2023-05-26,86.60363
2023-05-27,87.256149
2023-05-28,88.649071
2023-05-29,91.57827
2023-05-30,90.996735
2023-05-31,92.322708
2023-06-01,90.537476
2023-06-02,93.99617
2023-06-03,95.416916
2023-06-04,95.996979
2023-06-05,94.293243
2023-06-06,87.828613
2023-06-07,90.916183
2023-06-08,88.855042
2023-06-09,88.470039
2023-06-10,89.233452
2023-06-11,77.34903
2023-06-12,77.695969
2023-06-13,77.545448
2023-06-14,77.443779
2023-06-15,73.166046
2023-06-16,74.528152
2023-06-17,76.053062
2023-06-18,76.908684
2023-06-19,77.179764
2023-06-20,77.42572
2023-06-21,80.307419
2023-06-22,85.150505
2023-06-23,86.064316
2023-06-24,91.211723
2023-06-25,89.740479
2023-06-26,88.267952
2023-06-27,87.272263
2023-06-28,88.015442
2023-06-29,83.057808
2023-06-30,84.768753
2023-07-01,108.201744
2023-07-02,107.225952
2023-07-03,113.231705
2023-07-04,106.954147
2023-07-05,104.690018
2023-07-06,102.677605
2023-07-07,95.646278
2023-07-08,98.242294
2023-07-09,97.878448
2023-07-10,95.182213
2023-07-11,96.737701
2023-07-12,96.785233
2023-07-13,96.277916
2023-07-14,101.92617
2023-07-15,95.16153
2023-07-16,94.757256
2023-07-17,92.910645
2023-07-18,92.290169
2023-07-19,91.515007
2023-07-20,92.153465
2023-07-21,92.384041
2023-07-22,94.048172
2023-07-23,92.062996
2023-07-24,93.249336
2023-07-25,89.155029
2023-07-26,89.53093
2023-07-27,90.626953
2023-07-28,90.493202
2023-07-29,91.519188
2023-07-30,94.570419
2023-07-31,94.089333
2023-08-01,92.244263
2023-08-02,93.818504
2023-08-03,87.491722
2023-08-04,82.693336
2023-08-05,82.086472
2023-08-06,83.100288
2023-08-07,82.470978
2023-08-08,82.34269
2023-08-09,83.954514
2023-08-10,84.038338
2023-08-11,83.034775
2023-08-12,83.494972
2023-08-13,83.450485
2023-08-14,81.979042
2023-08-15,82.06823
2023-08-16,79.27623
2023-08-17,74.479179
2023-08-18,65.094193
2023-08-19,64.085136
2023-08-20,64.107918
2023-08-21,65.251503
2023-08-22,66.958954
2023-08-23,64.773697
2023-08-24,65.612083
2023-08-25,64.881393
2023-08-26,65.112892
2023-08-27,65.010399
2023-08-28,65.367813
2023-08-29,65.541748
2023-08-30,68.893066
2023-08-31,67.66082
2023-09-01,63.946068
2023-09-02,63.009144
2023-09-03,64.563904
2023-09-04,63.936501
2023-09-05,63.713348
2023-09-06,63.118565
2023-09-07,62.843639
2023-09-08,63.62635
2023-09-09,62.578594
2023-09-10,63.083092
2023-09-11,61.119495
2023-09-12,58.836308
2023-09-13,60.017136
2023-09-14,62.002014
2023-09-15,62.816547
2023-09-16,65.990669
2023-09-17,65.346802
2023-09-18,63.577751
2023-09-19,65.893295
2023-09-20,67.333961
2023-09-21,64.565125
2023-09-22,64.691711
2023-09-23,64.334908
2023-09-24,65.080063
2023-09-25,63.586189
2023-09-26,64.33316
2023-09-27,63.756336
2023-09-28,63.487186
2023-09-29,65.240662
2023-09-30,65.630783
2023-10-01,66.06881
2023-10-02,68.228951
2023-10-03,66.007019
2023-10-04,65.49839
2023-10-05,64.459198
2023-10-06,64.857376
2023-10-07,65.5336
2023-10-08,65.487183
2023-10-09,65.364395
2023-10-10,63.109085
2023-10-11,63.619778
2023-10-12,61.501141
2023-10-13,61.127197
2023-10-14,61.574585
2023-10-15,61.664009
2023-10-16,61.657101
2023-10-17,63.335766
2023-10-18,62.156055
2023-10-19,60.278484
2023-10-20,61.788864
2023-10-21,63.418297
2023-10-22,64.737358
2023-10-23,65.37159
2023-10-24,68.991356
2023-10-25,69.049782
2023-10-26,68.697502
2023-10-27,68.848656
2023-10-28,67.052139
2023-10-29,67.778076
2023-10-30,68.800125
2023-10-31,69.24955
2023-11-01,68.949478
2023-11-02,69.938553
2023-11-03,69.389854
2023-11-04,69.490921
2023-11-05,70.450546
2023-11-06,71.66227
2023-11-07,74.485069
2023-11-08,73.560333
2023-11-09,73.179779
2023-11-10,73.755669
2023-11-11,73.300339
2023-11-12,75.171997
2023-11-13,74.897934
2023-11-14,71.441101
2023-11-15,70.635925
2023-11-16,74.080063
2023-11-17,71.149132
2023-11-18,70.19162
2023-11-19,69.89537
2023-11-20,70.63932
2023-11-21,69.519119
2023-11-22,66.449669
2023-11-23,68.700592
2023-11-24,69.511108
2023-11-25,70.738464
2023-11-26,71.836105
2023-11-27,70.055466
2023-11-28,69.24424
2023-11-29,69.737106
2023-11-30,69.988968
2023-12-01,69.442284
2023-12-02,71.544434
2023-12-03,72.272415
2023-12-04,72.259773
2023-12-05,72.830307
2023-12-06,74.288979
2023-12-07,72.429695
2023-12-08,74.060219
2023-12-09,78.409485
2023-12-10,76.284004
2023-12-11,77.147018
2023-12-12,72.650223
2023-12-13,72.404373
2023-12-14,73.195175
2023-12-15,72.962944
2023-12-16,70.956932
2023-12-17,72.133156
2023-12-18,71.223412
2023-12-19,70.806755
2023-12-20,70.61554
2023-12-21,69.809822
2023-12-22,70.924004
2023-12-23,73.722198
2023-12-24,72.536018
2023-12-25,71.176849
2023-12-26,72.274742
2023-12-27,73.150154
2023-12-28,75.870583
2023-12-29,76.71389
2023-12-30,73.401978
2023-12-31,73.305855
2024-01-01,72.913292
2024-01-02,74.729744
2024-01-03,72.985168
2024-01-04,65.301285
2024-01-05,66.488365
2024-01-06,66.024986
2024-01-07,65.678177
2024-01-08,64.254425
2024-01-09,67.812973
2024-01-10,66.95327
2024-01-11,69.918015
2024-01-12,71.975418
2024-01-13,72.893471
2024-01-14,71.985992
2024-01-15,69.796051
2024-01-16,69.225204
2024-01-17,69.464996
2024-01-18,69.387436
2024-01-19,67.994881
2024-01-20,71.185715
2024-01-21,71.299355
2024-01-22,71.614716
2024-01-23,67.28894
2024-01-24,65.45224
2024-01-25,66.140495
2024-01-26,65.498344
2024-01-27,67.035583
2024-01-28,68.078758
2024-01-29,68.391548
2024-01-30,68.453011
2024-01-31,67.516197
2024-02-01,66.750572
2024-02-02,67.516792
2024-02-03,68.003433
2024-02-04,68.833611
2024-02-05,66.932289
2024-02-06,67.61927
2024-02-07,68.292206
2024-02-08,68.561722
2024-02-09,70.569008
2024-02-10,70.675262
2024-02-11,70.801582
2024-02-12,71.544945
2024-02-13,72.930977
2024-02-14,68.999779
2024-02-15,69.8965
2024-02-16,69.814407
2024-02-17,70.616348
2024-02-18,69.990204
2024-02-19,null
