Date,BTC_usd,BTC_Volume,Gold_usd,Litecoin_usd,NYSE_usd,Ethereum_Price,nasdaq_composite_index,Bitcoin_pop_score,Difficulty_BTC,BTC_cash_usd
2017-08-03,2709.560059,804796992.0,17.139999,42.193001,11968.48047,220.18,6366.240234,,860000000000.0,
2017-08-04,2806.929932,1002120000.0,16.93,42.893501,11982.03027,225.31,6350.790039,,860000000000.0,
2017-08-05,2897.629883,1945699968.0,,43.486,,222.85,,,860000000000.0,
2017-08-06,3257.610107,1105030016.0,,46.845001,,256.42,,16.0,860000000000.0,
2017-08-07,3212.780029,1482279936.0,16.639999,45.1717,11983.71973,261.24,6361.060059,,860000000000.0,
2017-08-08,3370.219971,1752760064.0,16.67,45.898102,11987.76953,269.1,6373.330078,,860000000000.0,
2017-08-09,3420.399902,1468960000.0,16.84,48.5867,11906.62988,297.63,6322.919922,,860000000000.0,
2017-08-10,3341.840088,1515110016.0,16.99,48.0494,11889.28027,296.96,6312.649902,,888000000000.0,
2017-08-11,3373.820068,2021190016.0,17.01,46.4049,11754.40039,294.49,6222.180176,,923000000000.0,
2017-08-12,3650.629883,2219589888.0,,47.050598,,308.71,,,923000000000.0,
2017-08-13,3880.040039,3159089920.0,,46.568699,,310.37,,22.0,923000000000.0,
2017-08-14,4066.100098,2463089920.0,16.709999,45.832298,11820.17969,298.03,6306.109863,,923000000000.0,
2017-08-15,4326.990234,3258050048.0,16.42,45.813499,11861.17969,299.95,6350.509766,,923000000000.0,
2017-08-16,4200.339844,2272039936.0,16.59,43.371899,11868.17969,289.82,6348.109863,,923000000000.0,
2017-08-17,4384.439941,2553359872.0,16.99,44.178799,11839.91016,302.8,6322.720215,,923000000000.0,
2017-08-18,4324.339844,2941710080.0,17.1,43.897202,11702.00977,301.7,6222.459961,,923000000000.0,
2017-08-19,4137.75,2975820032.0,,47.054298,,296.18,,,923000000000.0,
2017-08-20,4189.310059,2109769984.0,,45.376202,,296.64,,17.0,923000000000.0,
2017-08-21,4090.47998,2800890112.0,16.709999,46.1898,11700.11035,300.48,6216.319824,,923000000000.0,
2017-08-22,3998.350098,3764239872.0,16.860001,47.895199,11743.41016,321.05,6241.209961,,923000000000.0,
2017-08-23,4089.01001,2369819904.0,16.93,46.7136,11770.65039,315.27,6263.470215,,923000000000.0,
2017-08-24,4137.600098,2037750016.0,16.969999,52.824402,11806.88965,317.45,6294.819824,,923000000000.0,
2017-08-25,4332.819824,1727970048.0,17.120001,50.172298,11804.87988,326.11,6293.810059,,892000000000.0,
2017-08-26,4372.060059,1511609984.0,,51.165798,,331.99,,,888000000000.0,
2017-08-27,4345.100098,1537459968.0,,51.804798,,334.36,,19.0,888000000000.0,
2017-08-28,4384.450195,1959330048.0,17.25,61.3634,11831.01953,350.04,6286.009766,,888000000000.0,
2017-08-29,4389.209961,2486080000.0,18.01,62.3946,11733.79981,347.96,6228.899902,,888000000000.0,
2017-08-30,4570.359863,1937849984.0,17.73,63.163799,11783.37988,369.47,6308.680176,,888000000000.0,
2017-08-31,4555.589844,1944930048.0,17.76,64.158203,11833.87988,378.44,6385.799805,,888000000000.0,
2017-09-01,4701.759766,2599079936.0,18.16,70.856102,11897.96973,383.47,6442.169922,,888000000000.0,
2017-09-02,4901.419922,2722139904.0,,85.829903,,387.82,,,888000000000.0,
2017-09-03,4585.27002,1933190016.0,,78.979897,,350.23,,20.0,888000000000.0,
2017-09-04,4591.629883,2987330048.0,,76.732101,,347.13,,,888000000000.0,
2017-09-05,4228.290039,2697969920.0,18.290001,65.251297,11894.92969,297.57,6414.819824,,888000000000.0,
2017-09-06,4376.589844,2172100096.0,18.139999,71.777298,11859.32031,313.8,6394.350098,,888000000000.0,
2017-09-07,4589.140137,1844620032.0,18.07,79.877998,11896.79981,333.52,6402.939941,,903000000000.0,
2017-09-08,4605.160156,2700890112.0,17.98,78.452797,11873.99023,329.64,6389.649902,,923000000000.0,
2017-09-09,4229.810059,1386230016.0,,67.2127,,296.17,,,923000000000.0,
2017-09-10,4229.339844,1679090048.0,,65.802803,,294.06,,24.0,923000000000.0,
2017-09-11,4122.470215,1557330048.0,17.52,61.646599,11943.46973,289.74,6411.180176,,923000000000.0,
2017-09-12,4168.879883,1864530048.0,17.32,66.2388,12029.79004,294.63,6448.810059,,923000000000.0,
2017-09-13,4131.97998,2219409920.0,17.41,64.321602,12049.71973,291.12,6440.720215,,923000000000.0,
2017-09-14,3875.370117,2716310016.0,17.040001,61.6422,12042.54004,276.59,6439.459961,,923000000000.0,
2017-09-15,3166.300049,4148069888.0,17.200001,41.685001,12065.33008,215.22,6426.160156,,923000000000.0,
2017-09-16,3637.75,1818400000.0,,48.1334,,250.87,,,923000000000.0,
2017-09-17,3606.280029,1239149952.0,,48.2304,,245.85,,17.0,923000000000.0,
2017-09-18,3591.090088,1943209984.0,17.030001,48.530201,12094.83008,252.23,6460.100098,,923000000000.0,
2017-09-19,4073.790039,1563980032.0,16.98,55.683601,12126.23047,293.66,6465.569824,,1050000000000.0,
2017-09-20,3916.360107,1213830016.0,16.940001,52.7449,12137.49023,282.02,6459.740234,,1100000000000.0,
2017-09-21,3901.469971,1411480064.0,16.209999,51.663601,12140.20996,283.26,6448.569824,,1100000000000.0,
2017-09-22,3628.02002,1194829952.0,16.459999,46.652699,12134.4502,258.11,6401.439941,,1100000000000.0,
2017-09-23,3629.919922,928113984.0,,48.157101,,264.6,,,1100000000000.0,
2017-09-24,3796.149902,768014976.0,,49.250099,,286.21,,14.0,1100000000000.0,
2017-09-25,3681.580078,1374210048.0,16.34,47.6199,12144.07031,282.22,6403.109863,,1100000000000.0,
2017-09-26,3928.409912,1043740032.0,16.440001,51.687901,12142.05957,292.35,6391.850098,,1100000000000.0,
2017-09-27,3892.939941,1686880000.0,16.27,51.576199,12154.54981,287.02,6414.370117,,1100000000000.0,
2017-09-28,4197.129883,1712320000.0,16.27,56.2122,12147.61035,306.47,6437.959961,,1100000000000.0,
2017-09-29,4171.620117,1367049984.0,16.200001,54.109299,12179.30957,299.12,6461.279785,,1100000000000.0,
2017-09-30,4166.109863,1207449984.0,,52.626499,,291.48,,,1100000000000.0,
2017-10-01,4341.049805,1208210048.0,,55.1362,,301.55,,14.0,1100000000000.0,
2017-10-02,4395.810059,1431730048.0,16.030001,54.546902,12209.16016,302.48,6506.080078,,1100000000000.0,
2017-10-03,4408.459961,1288019968.0,16.09,53.3904,12274.73047,297.48,6523.740234,,1120000000000.0,
2017-10-04,4319.370117,1116770048.0,16.42,52.284302,12298.11035,292.75,6521.959961,,1120000000000.0,
2017-10-05,4229.879883,1161769984.0,16.459999,51.401402,12307.71973,292.77,6552.870117,,1120000000000.0,
2017-10-06,4324.459961,1069939968.0,16.379999,51.636002,12314.61035,295.15,6566.950195,,1120000000000.0,
2017-10-07,4369.350098,906928000.0,,52.137501,,308.89,,,1120000000000.0,
2017-10-08,4429.669922,1313869952.0,,52.4935,,311.06,,20.0,1120000000000.0,
2017-10-09,4614.52002,1968739968.0,16.67,53.0825,12328.19043,308.67,6597.370117,,1120000000000.0,
2017-10-10,4776.209961,1597139968.0,16.809999,50.154202,12329.65039,297.6,6602.490234,,1120000000000.0,
2017-10-11,4789.25,1222279936.0,16.709999,50.7533,12347.20996,301.18,6586.72998,,1120000000000.0,
2017-10-12,4829.580078,2791610112.0,16.75,50.8867,12342.15039,303.5,6594.759766,,1120000000000.0,
2017-10-13,5464.160156,3615480064.0,16.780001,60.551899,12360.87012,304.08,6613.209961,,1120000000000.0,
2017-10-14,5643.529785,1669030016.0,,59.405602,,338.85,,,1120000000000.0,
2017-10-15,5835.959961,1976039936.0,,64.126602,,339.53,,21.0,1120000000000.0,
2017-10-16,5687.569824,2008070016.0,16.68,65.7183,12365.99023,336.71,6622.549805,,1180000000000.0,
2017-10-17,5741.580078,1821570048.0,16.139999,64.673203,12355.21973,333.48,6621.419922,,1200000000000.0,
2017-10-18,5603.819824,2399269888.0,16.15,59.586899,12371.29981,316.94,6634.259766,,1200000000000.0,
2017-10-19,5583.740234,1780540032.0,16.25,60.8218,12336.15039,314.54,6583.700195,,1200000000000.0,
2017-10-20,5708.109863,2354429952.0,16.040001,59.809799,12407.98047,308.05,6633.370117,,1200000000000.0,
2017-10-21,5996.790039,2207099904.0,,60.303799,,303.57,,,1200000000000.0,
2017-10-22,6036.660156,2034630016.0,,58.2719,,300.55,,24.0,1200000000000.0,
2017-10-23,6006.0,2401840128.0,15.94,56.770699,12436.75977,295.1,6641.569824,,1200000000000.0,
2017-10-24,5935.52002,2735699968.0,16.07,54.959499,12405.96973,287.12,6598.609863,,1200000000000.0,
2017-10-25,5524.600098,1966989952.0,15.9,55.951698,12406.2002,298.44,6587.220215,,1200000000000.0,
2017-10-26,5747.950195,1905040000.0,15.52,56.468601,12362.83984,298.02,6567.589844,,1200000000000.0,
2017-10-27,5899.740234,1710130048.0,14.58,55.6731,12339.65039,296.51,6635.029785,,1230000000000.0,
2017-10-28,5787.819824,1403920000.0,,55.3843,,297.92,,,1450000000000.0,
2017-10-29,5754.439941,2859040000.0,,54.6698,,296.38,,29.0,1450000000000.0,
2017-10-30,6114.850098,1772150016.0,14.66,56.840199,12349.36035,304.78,6693.77002,,1450000000000.0,
2017-10-31,6132.02002,2311379968.0,14.61,56.365002,12333.82031,307.38,6713.709961,,1450000000000.0,
2017-11-01,6440.970215,2870320128.0,14.52,55.7407,12383.87012,305.76,6758.640137,,1450000000000.0,
2017-11-02,6777.77002,4653770240.0,14.18,53.5592,12359.29004,290.73,6709.390137,,1450000000000.0,
2017-11-03,7087.529785,3369860096.0,14.13,54.578201,12361.01953,288.5,6737.089844,,1450000000000.0,
2017-11-04,7164.47998,2483800064.0,,56.2159,,305.48,,,1450000000000.0,
2017-11-05,7404.52002,2380410112.0,,55.0257,,300.04,,31.0,1450000000000.0,
2017-11-06,7403.220215,3111899904.0,14.05,54.759201,12373.07031,296.43,6763.299805,,1450000000000.0,
2017-11-07,7023.100098,2326340096.0,13.98,54.987701,12398.79004,298.57,6785.439941,,1450000000000.0,
2017-11-08,7141.379883,4602200064.0,14.1,61.112999,12361.23047,294.27,6764.850098,,1450000000000.0,
2017-11-09,7446.830078,3226249984.0,14.06,62.489601,12326.32031,308.64,6737.450195,,1450000000000.0,622.312012
2017-11-10,7173.72998,5208249856.0,14.1,64.436203,12324.37988,320.67,6736.390137,,1450000000000.0,651.775024
2017-11-11,6618.609863,4908680192.0,,59.3489,,298.59,,,1420000000000.0,1001.640015
2017-11-12,6295.450195,8957349888.0,,62.3092,,314.69,,32.0,1360000000000.0,1346.969971
2017-11-13,5938.25,6263249920.0,13.97,59.1758,12281.19043,307.024994,6727.390137,,1360000000000.0,1381.819946
2017-11-14,6561.47998,3197110016.0,13.84,61.642899,12316.83008,316.763,6733.870117,,1360000000000.0,1346.72998
2017-11-15,6634.759766,4200880128.0,14.1,62.7752,12222.08984,337.963989,6700.680176,,1360000000000.0,1269.790039
2017-11-16,7323.240234,5123809792.0,13.95,63.809101,12258.78027,333.442993,6742.339844,,1360000000000.0,1202.170044
2017-11-17,7853.569824,4651670016.0,13.95,70.448402,12281.28027,330.166992,6794.450195,,1360000000000.0,909.15802
2017-11-18,7697.209961,3667190016.0,,67.405197,,331.980011,,,1360000000000.0,1197.430054
2017-11-19,7766.029785,3149319936.0,,69.511902,,347.401001,,24.0,1360000000000.0,1260.949951
2017-11-20,8039.069824,3488450048.0,14.03,71.413002,12306.66016,354.093994,6789.279785,,1360000000000.0,1172.430054
2017-11-21,8205.740234,4277609984.0,13.92,72.1968,12352.57031,367.442993,6820.549805,,1360000000000.0,1220.780029
2017-11-22,8077.950195,3633530112.0,13.99,70.182198,12406.13965,360.312012,6869.529785,,1360000000000.0,1175.060059
2017-11-23,8232.379883,4225179904.0,,71.975098,,381.438995,,,1360000000000.0,1302.22998
2017-11-24,8074.02002,5058610176.0,14.26,73.141899,12423.7002,412.501007,6878.109863,,1360000000000.0,1651.859985
2017-11-25,8241.709961,4342060032.0,,77.908699,,475.675995,,,1360000000000.0,1634.0
2017-11-26,8789.040039,5475579904.0,,88.939301,,465.973999,,50.0,1350000000000.0,1571.390015
2017-11-27,9352.719727,5653320192.0,14.3,85.889702,12421.30957,471.531006,6889.910156,,1350000000000.0,1722.930054
2017-11-28,9823.429688,6348819968.0,14.27,91.723999,12412.15039,480.518005,6893.720215,,1350000000000.0,1621.170044
2017-11-29,10077.40039,11568799744.0,14.07,96.012497,12529.54981,473.281006,6907.279785,,1350000000000.0,1541.630005
2017-11-30,9906.790039,8310689792.0,13.75,86.246696,12596.34961,431.214996,6852.799805,,1350000000000.0,1380.359985
2017-12-01,10198.59961,6783119872.0,13.77,88.003502,12636.73047,445.209015,6844.040039,,1350000000000.0,1381.810059
2017-12-02,10978.29981,5138500096.0,,98.941498,,466.851013,,,1350000000000.0,1462.060059
2017-12-03,11082.7002,6608309760.0,,100.195,,463.704987,,90.0,1350000000000.0,1435.359985
2017-12-04,11315.40039,6132409856.0,14.03,101.396004,12685.78027,466.053986,6897.129883,,1350000000000.0,1560.160034
2017-12-05,11685.7002,6895260160.0,13.86,104.277,12635.71973,470.294006,6759.140137,,1350000000000.0,1580.160034
2017-12-06,11923.40039,12656300032.0,13.74,102.477997,12550.16992,462.604004,6742.069824,,1350000000000.0,1498.48999
2017-12-07,14266.09961,17950699520.0,13.29,99.9841,12517.66992,426.368988,6785.740234,,1410000000000.0,1430.709961
2017-12-08,17802.90039,21135998976.0,13.7,98.328102,12605.0,434.989014,6859.950195,,1590000000000.0,1329.160034
2017-12-09,16523.30078,13911300096.0,,127.478996,,457.343994,,,1590000000000.0,1464.630005
2017-12-10,15168.40039,13433299968.0,,155.626999,,472.789001,,88.0,1590000000000.0,1411.839966
2017-12-11,15427.40039,12153900032.0,13.66,148.257996,12653.09961,440.358002,6847.640137,,1590000000000.0,1320.0
2017-12-12,16919.80078,14603799552.0,13.62,212.464005,12680.7002,522.286011,6872.709961,,1590000000000.0,1427.380005
2017-12-13,17500.0,12976900096.0,13.68,315.362,12709.05957,644.906006,6880.410156,,1590000000000.0,1616.98999
2017-12-14,16384.59961,13777399808.0,14.09,301.197998,12706.78027,700.593994,6887.379883,,1590000000000.0,1600.670044
2017-12-15,16601.30078,14309999616.0,14.24,280.967987,12650.08008,696.375977,6871.549805,,1590000000000.0,1974.660034
2017-12-16,17760.30078,12740599808.0,,299.337006,,686.192017,,,1590000000000.0,1824.849976
2017-12-17,19475.80078,13314599936.0,,301.783997,,696.237,,100.0,1590000000000.0,1812.329956
2017-12-18,19106.40039,14839499776.0,14.15,318.953003,12760.53027,721.731995,6980.399902,,1590000000000.0,1869.209961
2017-12-19,19118.30078,16894499840.0,14.29,359.125,12803.17969,793.901001,6991.25,,1720000000000.0,2199.060059
2017-12-20,17760.30078,22149699584.0,14.33,349.604004,12782.55957,827.515991,6991.25,,1870000000000.0,2825.030029
2017-12-21,16642.40039,16516599808.0,14.4,314.660004,12771.20996,820.236023,6972.879883,,1870000000000.0,3909.0
2017-12-22,15898.0,22197999616.0,14.47,319.256989,12803.98047,822.643005,6958.02002,,1870000000000.0,3324.0
2017-12-23,13948.7002,13086000128.0,,269.266998,,681.315979,,,1870000000000.0,2746.949951
2017-12-24,14608.2002,11572299776.0,,291.007996,,721.768982,,68.0,1870000000000.0,3260.550049
2017-12-25,13995.90039,10664699904.0,,277.493988,,698.869995,,,1870000000000.0,2929.350098
2017-12-26,14036.59961,13454300160.0,14.5,273.108002,12794.12988,763.369995,6928.919922,,1870000000000.0,2947.73999
2017-12-27,16163.5,12487600128.0,14.6,286.588989,12808.90039,774.969971,6941.450195,,1870000000000.0,3108.320068
2017-12-28,15864.09961,12336499712.0,14.54,272.126007,12839.54004,762.208008,6953.379883,,1870000000000.0,2888.639893
2017-12-29,14695.79981,13025500160.0,14.46,250.352005,12878.34961,740.388977,6952.609863,,1870000000000.0,2587.300049
2017-12-30,14681.90039,14452599808.0,,245.087006,,753.815002,,,1870000000000.0,2791.550049
2017-12-31,12897.7002,12136299520.0,,216.975006,,712.211975,,52.0,1870000000000.0,2376.959961
2018-01-01,14112.2002,10291200000.0,,231.666,,755.757019,,,1870000000000.0,2534.820068
2018-01-02,13625.0,16846600192.0,14.65,228.990005,12860.92969,772.346008,6937.649902,,1920000000000.0,2434.5
2018-01-03,14978.2002,16871900160.0,15.24,255.695007,12910.62988,886.0,7017.069824,,1930000000000.0,2700.550049
2018-01-04,15270.7002,21783199744.0,15.03,245.475006,12999.53027,961.713013,7089.5,,1930000000000.0,2608.870117
2018-01-05,15477.2002,23840899072.0,14.99,241.033997,13066.37012,975.75,7105.740234,,1930000000000.0,2400.73999
2018-01-06,17462.09961,18314600448.0,,249.768005,,995.153992,,,1930000000000.0,2583.709961
2018-01-07,17527.30078,15866000384.0,,296.053009,,1043.01001,,80.0,1930000000000.0,2784.679932
2018-01-08,16476.19922,18413899776.0,14.88,287.725006,13096.65039,1158.26001,7135.379883,,1930000000000.0,2786.600098
2018-01-09,15123.7002,16659999744.0,14.64,254.606003,13123.83008,1146.0,7174.189941,,1930000000000.0,2412.360107
2018-01-10,14588.5,18500800512.0,14.69,248.072998,13108.23047,1300.339966,7129.830078,,1930000000000.0,2390.02002
2018-01-11,14968.2002,16534099968.0,14.66,251.522003,13106.59961,1268.089966,7168.72998,,1930000000000.0,2891.550049
2018-01-12,13453.90039,12065699840.0,14.84,229.787003,13240.95996,1158.290039,7208.169922,,1930000000000.0,2475.899902
2018-01-13,13952.40039,12763599872.0,,236.882004,,1270.469971,,,1930000000000.0,2617.659912
2018-01-14,14370.79981,11084099584.0,,260.57901,,1397.47998,,100.0,2130000000000.0,2687.100098
2018-01-15,13767.29981,12750799872.0,,237.289001,,1365.209961,,,2230000000000.0,2541.580078
2018-01-16,13836.09961,18853799936.0,15.31,232.817001,13343.82031,1292.630005,7307.189941,,2230000000000.0,2406.860107
2018-01-17,11431.09961,18830600192.0,15.1,190.145004,13282.48047,1061.339966,7257.77002,,2230000000000.0,1767.579956
2018-01-18,11198.79981,15020399616.0,14.72,186.949005,13341.75977,1016.440002,7293.649902,,2230000000000.0,1752.27002
2018-01-19,11429.79981,10740400128.0,14.42,191.192001,13342.95996,1028.819946,7312.0,,2230000000000.0,1740.170044
2018-01-20,11656.2002,11801700352.0,,194.378006,,1044.949951,,,2230000000000.0,1784.26001
2018-01-21,12889.2002,9935179776.0,,211.235001,,1155.680054,,66.0,2230000000000.0,2033.699951
2018-01-22,11633.09961,10537400320.0,14.39,191.789993,13388.32031,1055.349976,7338.040039,,2230000000000.0,1794.459961
2018-01-23,10944.5,9660609536.0,14.47,180.279007,13461.87012,1004.169983,7424.950195,,2230000000000.0,1623.140015
2018-01-24,10903.40039,9940989952.0,15.17,178.425003,13520.07031,987.47699,7474.160156,,2230000000000.0,1622.150024
2018-01-25,11421.7002,8873169920.0,15.14,181.563004,13548.87012,1063.219971,7457.950195,,2230000000000.0,1661.040039
2018-01-26,11256.0,9746199552.0,14.77,179.819,13547.28027,1052.699951,7448.330078,,2460000000000.0,1637.189941
2018-01-27,11174.90039,7583269888.0,,176.660995,,1055.75,,,2600000000000.0,1602.5
2018-01-28,11475.29981,8350360064.0,,181.421005,,1111.780029,,71.0,2600000000000.0,1636.410034
2018-01-29,11755.5,7107359744.0,14.64,193.751007,13592.79981,1246.699951,7484.470215,,2600000000000.0,1745.359985
2018-01-30,11306.79981,8637859840.0,14.42,181.445007,13441.24023,1184.130005,7388.890137,,2600000000000.0,1657.689941
2018-01-31,10108.2002,8041160192.0,14.38,165.296005,13416.83008,1071.089966,7443.25,,2600000000000.0,1470.73999
2018-02-01,10237.29981,9959400448.0,14.27,163.682007,13338.99023,1119.369995,7377.169922,,2600000000000.0,1491.119995
2018-02-02,9142.280273,12726899712.0,14.2,142.561996,13294.34961,1035.77002,7347.589844,,2600000000000.0,1272.5
2018-02-03,8852.120117,7263790080.0,,131.401001,,919.210999,,,2600000000000.0,1194.22998
2018-02-04,9175.700195,7073549824.0,,160.380997,,964.666992,,82.0,2600000000000.0,1273.170044
2018-02-05,8270.540039,9285289984.0,13.82,148.727005,12974.19043,834.958008,7165.959961,,2600000000000.0,1159.890015
2018-02-06,7051.75,13999800320.0,13.57,127.521004,12386.83984,707.737,6837.560059,,2600000000000.0,890.966003
2018-02-07,7755.490234,9169280000.0,13.36,142.481995,12696.9502,790.427979,7086.200195,,2610000000000.0,971.075989
2018-02-08,7637.859863,9346750464.0,13.41,138.335999,12701.87988,755.843018,7067.299805,,2870000000000.0,951.567017
2018-02-09,8271.839844,6784820224.0,13.17,149.729996,12364.30957,818.47998,6863.339844,,2870000000000.0,1273.869995
2018-02-10,8720.080078,7780960256.0,,163.488007,,882.46698,,,2870000000000.0,1311.98999
2018-02-11,8616.129883,6122189824.0,,155.391998,,859.288025,,48.0,2870000000000.0,1255.589966
2018-02-12,8141.430176,6256439808.0,13.14,150.104004,12496.34961,817.507996,6936.680176,,2870000000000.0,1222.430054
2018-02-13,8926.719727,5696719872.0,13.35,161.774994,12512.29981,869.29303,6942.160156,,2870000000000.0,1285.22998
2018-02-14,8599.919922,7909819904.0,13.18,159.578995,12515.49023,844.278992,6979.240234,,2870000000000.0,1229.180054
2018-02-15,9488.320313,9062540288.0,13.7,212.347,12817.17969,923.728027,7200.75,,2870000000000.0,1358.650024
2018-02-16,10135.7002,7296159744.0,13.15,225.5,12826.90039,934.786011,7236.509766,,2870000000000.0,1373.160034
2018-02-17,10207.5,8660880384.0,,229.501999,,944.747986,,,2870000000000.0,1548.47998
2018-02-18,11123.40039,8744009728.0,,230.509003,,973.348999,,43.0,2870000000000.0,1552.099976
2018-02-19,10552.59961,7652089856.0,,215.414993,,921.66803,,,2870000000000.0,1483.339966
2018-02-20,11231.79981,9926540288.0,13.0,223.087006,12817.13965,943.567017,7209.029785,,2870000000000.0,1543.27002
2018-02-21,11372.2002,9405339648.0,12.9,230.947998,12777.36035,894.13501,7258.47998,,2970000000000.0,1412.849976
2018-02-22,10660.40039,8040079872.0,12.65,212.841003,12732.82031,849.262024,7252.459961,,3010000000000.0,1304.660034
2018-02-23,9937.070313,7739500032.0,12.45,194.192993,12766.12988,811.585022,7261.350098,,3010000000000.0,1217.359985
2018-02-24,10287.7002,6917929984.0,,210.636993,,861.593018,,,3010000000000.0,1266.560059
2018-02-25,9796.419922,5706939904.0,,208.132004,,839.458984,,36.0,3010000000000.0,1191.349976
2018-02-26,9669.429688,7287690240.0,12.2,222.138,12922.16016,845.278015,7373.299805,,3010000000000.0,1177.579956
2018-02-27,10393.90039,6966179840.0,12.1,221.710007,12986.94043,870.36499,7416.169922,,3010000000000.0,1255.449951
2018-02-28,10687.2002,6936189952.0,11.73,217.279007,12852.11035,877.934021,7371.410156,,3010000000000.0,1243.26001
2018-03-01,10385.0,7317279744.0,11.43,203.119003,12644.42969,856.012024,7274.75,,3010000000000.0,1204.839966
2018-03-02,10977.40039,7620590080.0,11.5,209.554993,12444.65039,871.763977,7099.540039,,3010000000000.0,1284.949951
2018-03-03,11101.90039,6690570240.0,,213.837997,,856.710999,,,3010000000000.0,1274.670044
2018-03-04,11497.40039,6084149760.0,,210.235992,,856.185974,,34.0,3010000000000.0,1267.859985
2018-03-05,11532.40039,6468539904.0,11.5,213.740005,12498.4502,866.846008,7222.890137,,3010000000000.0,1287.099976
2018-03-06,11500.09961,6832169984.0,11.82,210.513,12722.30957,853.817017,7366.609863,,3230000000000.0,1264.189941
2018-03-07,10803.90039,8797910016.0,11.82,196.826004,12634.04004,816.270996,7311.740234,,3290000000000.0,1205.839966
2018-03-08,9951.44043,7186089984.0,11.67,185.697998,12725.16016,752.570007,7422.77002,,3290000000000.0,1094.640015
2018-03-09,9414.69043,8704190464.0,11.75,176.481003,12802.13965,702.197021,7475.97998,,3290000000000.0,1034.689941
2018-03-10,9350.589844,5386319872.0,,188.113007,,730.159973,,,3290000000000.0,1071.150024
2018-03-11,8852.780273,6296370176.0,,177.513,,685.312012,,35.0,3290000000000.0,1002.549988
2018-03-12,9602.929688,6457399808.0,11.87,189.016006,12930.42969,724.406006,7581.040039,,3290000000000.0,1143.939941
2018-03-13,9173.040039,5991139840.0,12.2,177.597,12938.5,698.153015,7627.52002,,3290000000000.0,1051.069946
2018-03-14,9214.650391,6438230016.0,12.24,175.936996,12874.51953,691.218994,7539.779785,,3290000000000.0,1071.5
2018-03-15,8290.759766,6834429952.0,12.29,161.201996,12788.16016,614.838989,7509.240234,,3290000000000.0,949.768005
2018-03-16,8322.910156,5289379840.0,12.26,164.817001,12752.69043,611.778015,7504.370117,,3290000000000.0,943.601013
2018-03-17,8321.910156,4426149888.0,,165.188004,,601.677979,,,3290000000000.0,974.703979
2018-03-18,7890.52002,6639190016.0,,152.537003,,551.640015,,31.0,3290000000000.0,948.276001
2018-03-19,8344.120117,6729110016.0,12.31,155.475006,12755.54981,546.625977,7419.200195,,3380000000000.0,942.598022
2018-03-20,8619.669922,6361789952.0,12.2,161.520996,12663.25,556.721985,7353.25,,3460000000000.0,998.169983
2018-03-21,8937.480469,6043129856.0,12.12,169.557007,12663.66016,559.099976,7347.5,,3460000000000.0,1066.030029
2018-03-22,8939.44043,5530390016.0,12.31,168.723007,12574.16016,562.103027,7257.549805,,3460000000000.0,1033.26001
2018-03-23,8736.25,5954120192.0,12.47,163.576996,12413.61035,539.864014,7170.680176,,3460000000000.0,1011.830017
2018-03-24,8901.950195,5664600064.0,,168.533997,,542.572021,,,3460000000000.0,1028.119995
2018-03-25,8612.80957,4569880064.0,,158.863998,,522.703003,,32.0,3460000000000.0,973.603027
2018-03-26,8498.469727,5921039872.0,12.6,160.164993,12327.05957,524.286987,7125.200195,,3460000000000.0,967.89502
2018-03-27,8200.0,5378250240.0,12.61,148.960999,12466.38965,489.589996,7255.470215,,3460000000000.0,916.98999
2018-03-28,7836.830078,4935289856.0,12.45,135.490005,12325.29004,450.290985,6978.299805,,3460000000000.0,876.359009
2018-03-29,7979.069824,6361229824.0,12.39,131.925003,12356.19043,448.075012,6984.660156,,3460000000000.0,861.609985
2018-03-30,7171.450195,6289509888.0,,114.804001,,385.904999,,,3460000000000.0,712.405029
2018-03-31,6892.47998,4553269760.0,,118.637001,,395.003998,,,3460000000000.0,697.622009
2018-04-01,7003.060059,4532100096.0,,116.904999,,397.253998,,32.0,3460000000000.0,688.013977
2018-04-02,6844.859863,4333440000.0,12.57,115.237,12432.88965,379.699005,7016.169922,,3490000000000.0,644.458008
2018-04-03,7102.259766,5499700224.0,12.6,119.509003,12274.25977,387.312012,6924.350098,,3510000000000.0,664.150024
2018-04-04,7456.410156,4936000000.0,12.6,133.908005,12218.91016,416.484985,6811.77002,,3510000000000.0,710.471008
2018-04-05,6848.649902,5639320064.0,12.41,118.209,12512.41992,379.946991,7099.25,,3510000000000.0,648.627991
2018-04-06,6815.959961,3766810112.0,12.66,118.815002,12511.59961,382.730988,6999.569824,,3510000000000.0,641.862
2018-04-07,6630.509766,3976610048.0,,113.135002,,370.380005,,,3510000000000.0,611.203003
2018-04-08,6919.97998,3652499968.0,,116.291,,385.743011,,28.0,3510000000000.0,640.892029
2018-04-09,7044.319824,4894060032.0,12.69,117.782997,12412.94043,400.856995,6971.450195,,3510000000000.0,656.091003
2018-04-10,6795.439941,4272750080.0,12.78,115.212997,12380.55957,399.411011,7060.990234,,3510000000000.0,637.697021
2018-04-11,6843.470215,4641889792.0,12.87,114.289001,12509.38965,415.023987,7055.0,,3510000000000.0,648.89801
2018-04-12,6955.379883,8906250240.0,12.95,118.292,12558.98047,430.161011,7112.02002,,3510000000000.0,666.390015
2018-04-13,7901.089844,7764460032.0,13.01,129.274002,12580.21973,493.160004,7179.620117,,3510000000000.0,735.778015
